Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell
ENSG00000172244,C5orf34,74.725234430198711,0.01397712833545108,-123.28130758583643,0.00088066930867459266,46.3269874078889,0.031055900621118012,-4.0211758077156681,0.0025706940874035988,15.605470750862994,0.037634408602150539,-9.3552091953933161,0.0
ENSG00000172239,PAIP1,154.3565817775328,0.12960609911054638,-373.27456454344571,0.016732716864817261,52.930579287835599,0.14285714285714285,31.736118073912998,0.059125964010282778,113.79077640267498,0.5053763440860215,20.460509001501105,0.079136690647482008
ENSG00000248092,NNT-AS1,-6.0884715460932535,0.022871664548919948,-262.86249285681015,0.00088066930867459266,77.903565332486622,0.086956521739130432,-6.9251401273652693,0.010282776349614395,175.90311287786966,0.35483870967741937,22.069426319902881,0.021582733812949641
ENSG00000112992,NNT,129.22968951534816,0.09148665819567979,-357.36304932120942,0.0039630118890356669,59.436842791678693,0.14285714285714285,8.8541215693836861,0.035989717223650387,165.16842727656197,0.55376344086021501,-5.3260318317774296,0.021582733812949641
ENSG00000251141,RP11-53O19.1,36.458198351569081,0.0025412960609911056,-68.357392795275601,0.0,10.409971801198132,0.0062111801242236021,-11.708950152955785,0.0,37.382090716443848,0.010752688172043012,-4.1839179209790274,0.0
ENSG00000112996,MRPS30,-12.484705922028082,0.076238881829733166,-411.40052070060682,0.0048436811977102595,86.574488328252031,0.2236024844720497,41.926481373529242,0.074550128534704371,192.4239557049807,0.93010752688172038,102.96030121589007,0.21582733812949639
ENSG00000272335,RP11-53O19.3,-0.92212183241389345,0.0012706480304955528,-52.810993143708004,0.0,54.380875442239251,0.0062111801242236021,-9.0460045499351267,0.0,11.630621030968051,0.0053763440860215058,-3.2323769471490795,0.0
ENSG00000170571,EMB,-115.17004436149185,0.0063532401524777635,-336.72873593973958,0.0048436811977102595,130.88680699863244,0.27329192546583853,217.51085282673415,0.15681233933161953,-0.84630326604385109,0.10215053763440861,104.34742374191225,0.23021582733812951
ENSG00000151883,PARP8,-80.516283457206058,0.0,-217.11699106221869,0.0017613386173491853,33.668665927805471,0.062111801242236024,73.189672993132007,0.046272493573264781,0.2244797329407841,0.037634408602150539,190.55045586553774,0.19424460431654678
ENSG00000213949,ITGA1,-17.477451082532454,0.0,-50.433661255946205,0.0,32.332161222008772,0.0062111801242236021,42.796449975205512,0.0025706940874035988,-4.1306301160750136,0.0,-3.0868687426582104,0.0
ENSG00000152684,PELO,-22.115996393405752,0.0050825921219822112,-174.45581890835587,0.00044033465433729633,9.527545955406211,0.018633540372670808,70.099191706511888,0.02056555269922879,128.01678416870516,0.13978494623655913,-11.071706528863855,0.0
ENSG00000164172,MOCS2,16.075584461553564,0.03176620076238882,-271.44363711733422,0.001321003963011889,66.329527412252432,0.11180124223602485,33.566684019768822,0.030848329048843187,90.66668841594111,0.25806451612903225,64.805152807823774,0.064748201438848921
ENSG00000247796,CTD-2366F13.1,-6.0560862937047348,0.0012706480304955528,-71.169041025509557,0.00044033465433729633,-6.9656859125220398,0.0,-16.830135527770697,0.0,107.03480181442127,0.043010752688172046,-6.0138530549103271,0.0
ENSG00000134363,FST,-17.966477865334035,0.0,-51.84481732169202,0.0,-3.6754802240390343,0.0,-8.8805081189514841,0.0,85.540524220336891,0.021505376344086023,-3.1732406903194152,0.0
ENSG00000164258,NDUFS4,74.204829607031655,0.26429479034307496,-573.7393731476933,0.036547776309995596,149.21527027703468,0.64596273291925466,122.54768143592268,0.26735218508997427,181.73881138256658,1.489247311827957,46.032780445115634,0.23021582733812951
ENSG00000185305,ARL15,72.68917173476332,0.016518424396442185,-130.54438777282814,0.001321003963011889,0.51477266920372911,0.012422360248447204,21.335018662437307,0.010282776349614395,27.531722964469701,0.043010752688172046,8.4737017419580898,0.0071942446043165471
ENSG00000249069,LINC01033,-12.550700839253903,0.0,-36.216825420513146,0.0,-2.5675512517406318,0.0,-6.2035865647646347,0.0,59.755369815354939,0.0053763440860215058,-2.216705739080421,0.0
ENSG00000178996,SNX18,-55.613882476971675,0.0012706480304955528,-162.07392225594924,0.0017613386173491853,28.72285881338561,0.043478260869565216,171.05203061655564,0.074550128534704371,13.200885927053505,0.048387096774193547,4.7120293759206326,0.014388489208633094
ENSG00000164283,ESM1,-12.550700839254942,0.0,-36.216825420518127,0.0,-2.5675512517408219,0.0,-6.2035865647650672,0.0,-2.9662393343092766,0.0,60.504903410588071,0.0071942446043165471
ENSG00000113088,GZMK,-84.245190929110365,0.024142312579415501,-264.9690796520847,0.018053720827829151,-3.3955952858364897,0.13043478260869565,-34.610949028728356,0.033419023136246784,-22.568869639068531,0.016129032258064516,409.78968453483736,2.5035971223021583
ENSG00000145649,GZMA,-115.96269429040508,0.03176620076238882,-352.86640654147044,0.014971378247468076,-19.757724484960931,0.037267080745341616,-34.950109695903102,0.089974293059125965,-29.333266345714687,0.010752688172043012,552.87020135845967,5.9496402877697845
ENSG00000067248,DHX29,176.48240408908171,0.24269377382465057,-278.80291072693353,0.081902245706737126,2.268580495150478,0.12422360248447205,5.451540260964423,0.10539845758354756,92.960424148647206,0.70967741935483875,1.6399617330896521,0.071942446043165464
ENSG00000039123,SKIV2L2,115.6832849873027,0.06480304955527319,-263.95478153682689,0.007485689123734038,0.10019533939116879,0.043478260869565216,3.2514855807985978,0.02570694087403599,140.22178080082438,0.39247311827956988,4.6980348285169375,0.028776978417266189
ENSG00000067113,PPAP2A,-29.195685310448397,0.0,-74.408926581697386,0.00044033465433729633,12.001259089336692,0.0062111801242236021,43.687686272360246,0.0051413881748071976,-6.9001238471961903,0.0,54.815790377647374,0.021582733812949641
ENSG00000177058,SLC38A9,73.659602787442864,0.024142312579415501,-127.02039526601683,0.0035226772346983706,4.5030527522482897,0.018633540372670808,-11.351507914149137,0.0051413881748071976,51.227115176777652,0.091397849462365593,8.9821324636948106,0.014388489208633094
ENSG00000164509,IL31RA,-17.512037740249347,0.0,-50.533465956935395,0.0,-3.5825134386024504,0.0,78.859798921782698,0.0051413881748071976,-4.1388043452177374,0.0,-3.0929774407809982,0.0
ENSG00000134352,IL6ST,-20.339832141175304,0.0088945362134688691,-73.08430302834806,0.0070453544693967413,-12.712440864002119,0.0,68.583724631949536,0.017994858611825194,-0.79039963825294723,0.021505376344086023,38.343251039825454,0.028776978417266189
ENSG00000227908,CTD-2031P19.3,-17.630482414212452,0.0,-1.6494821224570748,0.00044033465433729633,35.275090894671621,0.0062111801242236021,-8.7144315872028582,0.0,-4.1667976226728394,0.0,-3.1138971481264806,0.0
ENSG00000164512,ANKRD55,-15.133418393736486,0.0,-29.035137649878788,0.00044033465433729633,-3.0959089725433291,0.0,-7.4801775796233709,0.0,-3.5766401794599916,0.0,58.32128277524334,0.021582733812949641
ENSG00000095015,MAP3K1,-32.366303358566299,0.0050825921219822112,-145.86265480273113,0.001321003963011889,10.611151457340087,0.024844720496894408,158.99592778518161,0.056555269922879174,-1.862840795018873,0.021505376344086023,10.484719713799361,0.014388489208633094
ENSG00000155542,SETD9,59.340902487036317,0.041931385006353239,-273.53191367658064,0.0022016732716864818,19.106419334784448,0.055900621118012424,86.524341594326117,0.053984575835475578,80.432051035310323,0.23655913978494625,28.128199225133013,0.043165467625899283
ENSG00000155545,MIER3,6.4002184594822582,0.0038119440914866584,-90.83530142639772,0.00044033465433729633,-7.934425629153413,0.0,3.4063435954551853,0.0025706940874035988,95.813383400940836,0.037634408602150539,-6.8502184003249962,0.0
ENSG00000062194,GPBP1,113.10668965691308,0.20330368487928843,-459.30760364331627,0.032584764420959929,55.418192480037554,0.2360248447204969,64.249865096357212,0.13624678663239073,100.35522175016978,0.59139784946236562,126.17763465984835,0.30935251798561153
ENSG00000145632,PLK2,-28.360921807936482,0.0,-81.839457974366795,0.0,80.808558983252567,0.018633540372670808,16.750153685142866,0.0025706940874035988,17.650775285828807,0.010752688172043012,-5.009108171922767,0.0
ENSG00000175857,GAPT,-109.35064265734087,0.0,-300.65668208760741,0.0022016732716864818,164.98525626509362,0.30434782608695654,275.05587942488904,0.15938303341902313,-10.720292102128299,0.032258064516129031,-19.313518842910131,0.0
ENSG00000152932,RAB3C,-12.550700839253485,0.0,-36.216825420512727,0.0,-2.5675512517405168,0.0,-6.2035865647643176,0.0,59.755369815352537,0.0053763440860215058,-2.2167057390803255,0.0
ENSG00000113448,PDE4D,-32.87159536529704,0.0,-88.320773470220516,0.00044033465433729633,3.6368379538433855,0.0062111801242236021,63.159160803837914,0.010282776349614395,18.277799568014427,0.016129032258064516,36.118570509819492,0.014388489208633094
ENSG00000247345,RP11-266N13.2,-12.550700839253881,0.0,-36.216825420513125,0.0,-2.5675512517406109,0.0,-6.2035865647646133,0.0,59.755369815354683,0.0053763440860215058,-2.2167057390804001,0.0
ENSG00000152931,PART1,-16.820292883627985,0.0,-48.537338168638961,0.0,-3.4410001960154086,0.0,75.744749656388834,0.0051413881748071976,-3.9753169966389219,0.0,-2.9708014114667169,0.0
ENSG00000035499,DEPDC1B,375.79637184685834,0.25794155019059722,-456.26187387412693,0.0035226772346983706,46.469720453959653,0.16149068322981366,-78.565940559055889,0.0051413881748071976,126.89966904438926,0.57526881720430112,-14.337946912040834,0.021582733812949641
ENSG00000164181,ELOVL7,-16.730644385149265,0.0,8.3490304122662877,0.00044033465433729633,-3.4226604142427757,0.0,-8.2696577710585437,0.0,23.028899845014006,0.0053763440860215058,-2.9549676868307193,0.0
ENSG00000272308,RP11-231G3.1,-17.356392666066231,0.0,-50.084330044008226,0.0,49.123767375108905,0.0062111801242236021,-8.5789539353235931,0.0,29.961396666203843,0.0053763440860215058,-3.0654873959125677,0.0
ENSG00000049167,ERCC8,-43.363165562009733,0.0038119440914866584,-183.42569778281558,0.0,25.180690416291622,0.018633540372670808,86.916246058318265,0.02570694087403599,108.4903444575653,0.14516129032258066,6.2015824126560251,0.0071942446043165471
ENSG00000164182,NDUFAF2,-78.876791408077608,0.025412960609911054,-406.84119510540569,0.001321003963011889,95.212031366994381,0.20496894409937888,59.67915084768002,0.066838046272493568,259.71346400934783,0.967741935483871,71.113340289456474,0.1079136690647482
ENSG00000188725,SMIM15,-25.073059836679271,0.074968233799237616,-428.42059990974212,0.0048436811977102595,97.665461775261804,0.21739130434782608,81.544311139040488,0.092544987146529561,229.07908102246685,0.9838709677419355,45.204805809635744,0.15107913669064749
