Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000171681,ATF7IP,-168.26511167462243,0.0052840158520475562,75.327328544998082,0.082758620689655171,75.743407569850618,0.030495552731893267,-12.990348454560056,0.0077120822622107968,24.723341486318855,0.069892473118279563,-4.784498040001842,0.0071942446043165471,10.24588056801176,0.0625
ENSG00000121316,PLBD1,-438.51294370207023,0.0052840158520475562,0.8654257238873061,0.1310344827586207,-152.03309146281427,0.0050825921219822112,659.72174591943292,0.8586118251928021,-38.204256260975789,0.0,-28.550492582127074,0.0,-3.2863876353527655,0.0
ENSG00000070019,GUCY2C,-36.216825420518404,0.0,60.409218270773216,0.0068965517241379309,-12.550700839255214,0.0,-6.2035865647652386,0.0,-2.9662393343093254,0.0,-2.2167057390806306,0.0,-0.2551603728438136,0.0
ENSG00000214772,RP11-174G6.1,-36.216825420517061,0.0,-2.3123908788969292,0.0,-12.55070083925426,0.0,-6.2035865647648913,0.0,59.755369815357518,0.0053763440860215058,-2.2167057390805054,0.0,-0.25516037284379861,0.0
ENSG00000197837,HIST4H4,-48.513820486781562,0.00044033465433729633,-4.4815690025511383,0.0,-24.324102103501634,0.0,11.561621710346337,0.0025706940874035988,-5.7487712722380087,0.0,72.001159113630251,0.021582733812949641,-0.49451795890219591,0.0
ENSG00000246705,H2AFJ,-305.60949374831529,0.54513430206957292,-8.4092222004505288,0.51724137931034486,330.0969344446446,1.2973316391359593,11.933859100263639,0.45758354755784064,16.186084702938118,1.413978494623656,-38.344063755654645,0.21582733812949639,-5.8540985434252395,0.1875
ENSG00000084463,WBP11,-562.80686147411188,0.012769704975781594,28.319714689189126,0.21379310344827587,163.08028197689967,0.23761118170266837,30.120624662486801,0.11053984575835475,279.00180620500782,1.6935483870967742,50.157620484435412,0.14388489208633093,12.126813456086829,0.3125
ENSG00000182993,C12orf60,-61.251243997175223,0.00044033465433729633,-5.6454403257380381,0.0,66.432985622239755,0.0063532401524777635,-15.145353701462811,0.0,21.643833439999646,0.021505376344086023,-5.4118358984661175,0.0,-0.62294513939178187,0.0
ENSG00000179256,SMCO3,-27.999855693111176,0.0022016732716864818,-6.2466833675822437,0.0,65.695358773347849,0.011435832274459974,-16.758343655100081,0.0,-8.0129869404848062,0.0,-5.9881999178891858,0.0,-0.68928919918149134,0.0
ENSG00000111339,ART4,-97.165682543457336,0.090708938793483046,-34.159374649440842,0.020689655172413793,282.92767493861612,0.28462515883100381,-89.375288599310295,0.015424164524421594,-29.373044442090414,0.096774193548387094,-28.56656821413258,0.021582733812949641,-4.2877164901821478,0.0
ENSG00000111341,MGP,-9.04451120109138,0.0030823425803610744,-4.5644025073641687,0.0,36.588319435185838,0.019059720457433291,-12.24519017492872,0.0,-5.855026664618868,0.0,-4.3755306794732372,0.0,-0.50365820770914838,0.0
ENSG00000139055,ERP27,-51.208328895200296,0.0,39.946809204458845,0.0068965517241379309,-17.745907019163681,0.0,36.696568124813844,0.0025706940874035988,-4.1940771354059914,0.0,-3.1342834506528647,0.0,-0.36078082885212809,0.0
ENSG00000111348,ARHGDIB,-1025.5554002206859,0.060766182298546897,246.50654425524161,6.6551724137931032,-344.22283700269713,0.097839898348157567,757.59348874038153,5.2699228791773782,56.906100336898305,3.435483870967742,307.42422366246359,5.2014388489208629,1.3478802283663964,0.8125
ENSG00000151490,PTPRO,-109.28901781487316,0.0,47.325572048216848,0.034482758620689655,-37.873384861427894,0.0,116.24702660996984,0.030848329048843187,-8.9510159901214763,0.0,-6.6892001216499306,0.0,-0.7699798701179752,0.0
ENSG00000151491,EPS8,-131.93340802082142,0.0,20.752225053538226,0.027586206896551724,-45.720648222099761,0.0,176.71217559057706,0.041131105398457581,-10.805642400648912,0.0,-8.0751843746784804,0.0,-0.9295176258622676,0.0
ENSG00000023734,STRAP,-578.02548950614346,0.1549977983267283,88.432668475783913,0.87586206896551722,111.93420930126113,0.4993646759847522,64.222878523504548,0.33161953727506427,277.79493307675017,3.4838709677419355,37.950613164032255,0.33093525179856115,-2.3098130351938888,0.125
ENSG00000023697,DERA,-499.00227389876738,0.001321003963011889,97.752445350616824,0.32413793103448274,48.024713865212561,0.1207115628970775,152.46906940922432,0.16709511568123395,159.39591470517894,0.76344086021505375,35.144280361808519,0.11510791366906475,6.2158502067119086,0.125
ENSG00000008394,MGST1,-532.99067019326787,0.0088066930867459273,187.68958616013529,1.2275862068965517,-172.09544163376549,0.022871664548919948,525.43120462905154,0.79691516709511567,30.788052908134368,0.58064516129032262,-34.815224064337464,0.0,-4.0075078059669034,0.0
ENSG00000052126,PLEKHA5,-110.5297754660924,0.00088066930867459266,72.253809966984576,0.041379310344827586,-35.816790123975345,0.0012706480304955528,9.6263932089434849,0.0051413881748071976,73.391739248449682,0.16129032258064516,-8.0040476126999387,0.0,-0.92132922160575026,0.0
ENSG00000139154,AEBP2,-107.60698641994136,0.0,64.2871184581074,0.07586206896551724,-24.15048552336004,0.0012706480304955528,17.588309935165466,0.0077120822622107968,4.2753841995641011,0.010752688172043012,46.364788713177312,0.014388489208633094,-0.758129362712055,0.0
ENSG00000121350,PYROXD1,-146.61169965713404,0.0044033465433729636,6.2424058233197339,0.013793103448275862,66.238520770221086,0.026683608640406607,-20.548305731059351,0.0051413881748071976,60.167647262329801,0.11290322580645161,36.135590405639753,0.035971223021582732,-1.6241588733180459,0.0
ENSG00000004700,RECQL,-326.14099708288933,0.0039630118890356669,64.728508710642828,0.13793103448275862,101.14046062981087,0.090216010165184241,11.382755834401067,0.030848329048843187,71.197736882366996,0.29569892473118281,75.583271993717517,0.1079136690647482,2.1082630319592059,0.125
ENSG00000111711,GOLT1B,-326.0853067247611,0.0088066930867459273,3.8722267901293224,0.062068965517241378,95.032629437686978,0.094027954256670904,81.964573779536323,0.084832904884318772,127.58109253791015,0.44623655913978494,14.031491996061133,0.043165467625899283,3.6032921834363512,0.0625
ENSG00000134548,C12orf39,-47.185332556214213,0.0,55.106307982405312,0.013793103448275862,-16.351764298432624,0.0,15.51586082365824,0.0025706940874035988,-3.8645847007731029,0.0,-2.8880498570293671,0.0,-0.33243739361489205,0.0
ENSG00000111716,LDHB,-914.67789224076535,0.035226772346983709,315.52046335324297,5.6482758620689655,-178.75140546923996,0.32274459974587039,106.07861124658019,0.73778920308483287,431.4311109785283,14.575268817204302,227.50404598400738,2.1726618705035969,12.895066147611859,1.25
ENSG00000111726,CMAS,-446.48959339820561,0.41171290180537207,-19.197665949023737,0.44137931034482758,572.98792301626906,1.5730622617534942,-152.40978631180727,0.13881748071979436,84.310200986269223,2.2311827956989245,-40.988107582071031,0.17985611510791366,1.7870292385703506,0.375
ENSG00000111728,ST8SIA1,-18.525288431918629,0.012329370321444297,-13.346404286070362,0.0,42.042091781733461,0.026683608640406607,-22.100243568263338,0.0077120822622107968,-10.162508896387896,0.010752688172043012,23.565060080749273,0.021582733812949641,-1.4727066798422457,0.0
ENSG00000111731,C2CD5,-172.93101590326447,0.00044033465433729633,21.515239902629983,0.027586206896551724,71.918615947671867,0.016518424396442185,31.181287750046994,0.012853470437017995,30.949785829064311,0.048387096774193547,18.628265471165914,0.014388489208633094,-1.2621789973208413,0.0
ENSG00000256973,RP11-359J14.2,-36.216825420511356,0.0,-2.3123908788965792,0.0,50.170908310404172,0.0012706480304955528,-6.2035865647639383,0.0,-2.9662393343087174,0.0,-2.2167057390801688,0.0,-0.25516037284375959,0.0
ENSG00000139163,ETNK1,-209.59581910418063,0.029942756494936152,24.125930836594424,0.07586206896551724,89.29556869221058,0.076238881829733166,21.440072196711817,0.051413881748071981,63.498803741860577,0.28494623655913981,14.380404864004753,0.057553956834532377,-3.1449612271978333,0.0
ENSG00000060982,BCAT1,-245.47736161000293,0.001321003963011889,110.22101869073171,0.12413793103448276,59.859861764128901,0.02795425667090216,-10.415249941420941,0.010282776349614395,103.78298049054916,0.19892473118279569,-16.116152682353867,0.0,-1.8550967116378525,0.0
ENSG00000118308,LRMP,-219.41387881079683,0.00044033465433729633,55.734646306832744,0.07586206896551724,-72.261175166423939,0.0012706480304955528,161.30613928497982,0.061696658097686374,21.030814595962919,0.069892473118279563,55.18887294779524,0.050359712230215826,-1.5854191583403858,0.0
ENSG00000118307,CASC1,-45.121629518970529,0.0,57.183151212975652,0.0068965517241379309,-15.636601687111408,0.0,-7.7288920664376581,0.0,14.383607715837325,0.0053763440860215058,-2.7617377820946634,0.0,-0.31789787419794752,0.0
ENSG00000205707,LYRM5,-312.07437849626444,0.020255394099515631,93.0472717279644,0.28965517241379313,21.749728535493027,0.083862770012706478,99.991847596218534,0.10796915167095116,96.696221090040524,0.42473118279569894,0.56157394157353124,0.043165467625899283,0.02773560495610905,0.0625
ENSG00000133703,KRAS,-385.86526012660499,0.0070453544693967413,2.1017459805640781,0.082758620689655171,120.72685484069453,0.1181702668360864,88.054956204863146,0.097686375321336755,96.831234666013799,0.46774193548387094,70.763200794481492,0.1366906474820144,7.3872676399817045,0.125
ENSG00000246695,RASSF8-AS1,-36.216825420517125,0.0,-2.3123908788969452,0.0,-12.550700839254322,0.0,56.51802258490234,0.0051413881748071976,-2.9662393343091926,0.0,-2.2167057390805187,0.0,-0.25516037284380066,0.0
ENSG00000123094,RASSF8,-36.216825420512727,0.0,-2.3123908788967427,0.0,-12.550700839253487,0.0,56.518022584897345,0.0077120822622107968,-2.9662393343089173,0.0,-2.2167057390803269,0.0,-0.25516037284377863,0.0
ENSG00000123096,SSPN,-36.216825420513061,0.0,60.409218270766551,0.0068965517241379309,-12.550700839253821,0.0,-6.2035865647645529,0.0,-2.9662393343089999,0.0,-2.2167057390803886,0.0,-0.25516037284378607,0.0
ENSG00000123104,ITPR2,-137.16619929626486,0.00044033465433729633,30.60077708937721,0.027586206896551724,-16.044503857287712,0.0063532401524777635,10.849602006857868,0.0077120822622107968,68.983665315861117,0.11827956989247312,8.8867906421478331,0.0071942446043165471,33.889868099310235,0.1875
ENSG00000064102,ASUN,-269.24342211528773,0.0079260237780713338,39.679682100011668,0.11724137931034483,22.491796496872588,0.050825921219822108,7.8603274998252557,0.030848329048843187,147.69663453391991,0.489247311827957,39.088035028077094,0.057553956834532377,12.426946456570329,0.1875
ENSG00000111790,FGFR1OP2,-51.739537142473161,0.58784676354029064,-14.192818791329708,0.4206896551724138,184.8950142394867,0.95044472681067349,-128.60279987208517,0.18766066838046272,19.049068411455135,1.3709677419354838,-9.2238375743451169,0.30935251798561153,-0.1850892707145797,0.4375
ENSG00000247903,RP11-421F16.3,-36.216825420518383,0.0,-2.3123908788970389,0.0,50.170908310415832,0.0012706480304955528,-6.2035865647652182,0.0,-2.9662393343093045,0.0,-2.2167057390806097,0.0,-0.25516037284381182,0.0
ENSG00000064115,TM7SF3,-574.03906198268487,0.0057243505063848529,106.15301404025354,0.48965517241379308,162.97146674444593,0.21473951715374842,2.6989493532650499,0.071979434447300775,280.61499578385099,1.5913978494623655,23.204398408257102,0.1079136690647482,-1.603762347414103,0.0625
ENSG00000152944,MED21,-296.00542443860309,0.025539409951563188,21.76832980012162,0.1103448275862069,202.53794959402947,0.16264294790343076,-48.553167798893632,0.02056555269922879,115.67940421545475,0.543010752688172,8.0542234435352391,0.057553956834532377,-3.4813148156327709,0.0
