Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell
ENSG00000001629,ANKIB1,97.244995876091863,0.04712041884816754,-109.90466611002361,0.0,-6.6940349340395198,0.0024213075060532689,-13.181824082306884,0.0025316455696202532,32.535529250284817,0.007462686567164179
ENSG00000157259,GATAD1,46.020952680239404,0.094240837696335081,-213.15840904357657,0.0,55.678494674163417,0.021791767554479417,66.77257369068478,0.021518987341772152,44.686387998492087,0.037313432835820892
ENSG00000127980,PEX1,26.402990002888675,0.036649214659685861,-75.779922295296458,0.0030823425803610744,-12.84466227911048,0.0048426150121065378,14.846720010459116,0.011392405063291139,47.374874561061048,0.018656716417910446
ENSG00000127993,RBM48,58.210918156559984,0.16230366492146597,-227.80911846599452,0.0039630118890356669,-18.274060614902496,0.012106537530266344,154.37494916084955,0.064556962025316453,33.497311763494466,0.044776119402985072
ENSG00000234545,FAM133B,130.97980064515727,0.8534031413612565,-548.85631830588261,0.018494055482166448,65.27211125710744,0.13075060532687652,311.70838295392338,0.3139240506329114,40.896023449688968,0.13805970149253732
ENSG00000105810,CDK6,262.5781463154641,0.86910994764397909,-323.77728210926375,0.007485689123734038,-22.042318280272152,0.019370460048426151,-82.019131634913137,0.016455696202531647,165.26058570899059,0.21268656716417911
ENSG00000237819,AC002454.1,64.941514027611888,0.083769633507853408,-172.02279054933243,0.00044033465433729633,-32.366129301265588,0.0,-53.52508495802347,0.0025316455696202532,192.97249078100145,0.097014925373134331
ENSG00000205413,SAMD9,-3.7781089445336526,0.14659685863874344,-9.9505012912412525,0.086745926904447379,-15.342352311766211,0.060532687651331719,9.8517479503807905,0.096202531645569619,19.219214597159151,0.070895522388059698
ENSG00000177409,SAMD9L,10.593151265931111,0.073298429319371722,-183.64303654867123,0.007485689123734038,107.35750479435559,0.05569007263922518,-25.328151256714555,0.020253164556962026,91.020531745098452,0.070895522388059698
ENSG00000188175,HEPACAM2,-31.000226865159522,0.005235602094240838,194.83570006181097,0.066930867459269044,-70.718009904003978,0.0,-47.227810376728357,0.031645569620253167,-45.889652915915249,0.0
ENSG00000004766,CCDC132,52.241576950031323,0.15183246073298429,-101.6501766109896,0.014531043593130779,-2.9711465309200729,0.016949152542372881,20.052136875776348,0.034177215189873419,32.327609316099505,0.041044776119402986
ENSG00000127920,GNG11,-7.6267842363849399,0.015706806282722512,-174.94328264744615,0.00044033465433729633,81.663815804625088,0.036319612590799029,-36.024856349884161,0.0063291139240506328,136.93110742909047,0.093283582089552244
ENSG00000105829,BET1,109.04677661281436,0.53403141361256545,-327.24716789970336,0.015411712901805373,40.1116933096758,0.062953995157384993,86.663551143393732,0.098734177215189872,91.42514683381647,0.13805970149253732
ENSG00000127995,CASD1,38.375812713706196,0.036649214659685861,-90.939230437075835,0.0,33.33839304968177,0.0072639225181598066,-31.634518734163894,0.0,50.859543407848506,0.011194029850746268
ENSG00000158528,PPP1R9A,84.404730877091311,0.010471204188481676,-51.22478455956135,0.0,-9.3156477424476503,0.0,-17.819277764003896,0.0,-6.0450208110798087,0.0
ENSG00000105854,PON2,261.70561242614167,0.68586387434554974,-349.29930991366791,0.00088066930867459266,27.779996015131609,0.043583535108958835,29.668334089685228,0.04810126582278481,30.145367382702489,0.055970149253731345
ENSG00000004799,PDK4,-3.4783384670125841,0.010471204188481676,-117.99849321504954,0.0,159.05985971353221,0.026634382566585957,-41.047472320517024,0.0,3.4644442890504621,0.0037313432835820895
ENSG00000231170,AC002451.3,-3.9429377956830023,0.0,-46.881736827203781,0.0,72.665659899497143,0.0048426150121065378,-16.308486170625887,0.0,-5.5324991059845532,0.0
ENSG00000004864,SLC25A13,120.14623639766158,0.16753926701570682,-198.20322607616788,0.00044033465433729633,36.973555631807692,0.012106537530266344,17.273802247437256,0.013924050632911392,23.809631799263656,0.018656716417910446
ENSG00000127922,SHFM1,266.04825641589508,3.3769633507853403,-919.73540402592812,0.022457067371202115,348.95968420655583,0.79418886198547212,40.309715628244973,0.43924050632911393,264.41774777519981,1.0335820895522387
ENSG00000196636,ACN9,225.65977615857901,1.1151832460732984,-509.88776651098152,0.007485689123734038,105.11912737133343,0.12832929782082325,37.976136510258776,0.12658227848101267,141.13272647079472,0.22761194029850745
ENSG00000070669,ASNS,78.059976533147278,0.32460732984293195,-247.46792959236546,0.0070453544693967413,-63.847176762626489,0.0,244.70317749044654,0.12278481012658228,-11.448047668608343,0.018656716417910446
ENSG00000164715,LMTK2,34.43343174604572,0.026178010471204188,-112.7087889470408,0.00044033465433729633,43.058911864438763,0.0096852300242130755,24.32419833987273,0.0050632911392405064,10.892246996677883,0.0037313432835820895
ENSG00000205356,TECPR1,15.132152850832989,0.04712041884816754,-173.67847176592647,0.0017613386173491853,93.105210002170665,0.029055690072639227,3.8206072146973376,0.011392405063291139,61.620501698224089,0.026119402985074626
ENSG00000164713,BRI3,15.097964477245565,0.28272251308900526,-506.57473376943739,0.0057243505063848529,615.49167989971932,0.55932203389830504,-129.38882992160902,0.032911392405063293,5.3739193141017463,0.085820895522388058
ENSG00000272782,RP4-607J23.2,-6.4011617551171165,0.0,-76.110148407702923,0.0,100.67891394580087,0.012106537530266344,-9.185868964284376,0.0012658227848101266,-8.9817348186983619,0.0
ENSG00000196367,TRRAP,18.465029638027897,0.052356020942408377,-160.11531430244693,0.00088066930867459266,70.820071202994129,0.021791767554479417,-22.467072986509788,0.0075949367088607592,93.297286447933061,0.037313432835820892
ENSG00000242687,AC004893.11,21.856788910877729,0.005235602094240838,-47.940318212051885,0.0,48.417680189925861,0.0024213075060532689,-16.67672892449211,0.0,-5.6574219642581731,0.0
ENSG00000198742,SMURF1,26.370718683205784,0.020942408376963352,-99.392750390632699,0.00044033465433729633,32.1551261556749,0.0048426150121065378,-8.4130152553830317,0.0025316455696202532,49.279920807134729,0.011194029850746268
ENSG00000241685,ARPC1A,192.34138209675891,1.8900523560209423,-693.97660103828377,0.052399823866138263,111.75522066260211,0.30024213075060535,385.36332885893751,0.64303797468354429,4.5166694200038044,0.23507462686567165
ENSG00000130429,ARPC1B,1.4474823197991979,1.2251308900523561,-930.67716887719189,0.035667107001321002,921.49256522364317,4.6029055690072642,-301.59571550835926,0.089873417721518981,309.33283684211756,2.1865671641791047
ENSG00000106244,PDAP1,293.35236307341671,2.8010471204188483,-723.2685790672258,0.035667107001321002,6.4080570327066164,0.17191283292978207,309.11900763322012,0.50632911392405067,114.38915132788341,0.38432835820895522
