Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000269905,RP11-271K21.11,3.4029011654797445,0.0023624704691191361,-27.895372669612879,0.0,24.492471504133199,0.0057471264367816091
ENSG00000114126,TFDP2,178.82931642695073,0.46236922038474521,-268.01976816268069,0.046623794212218649,89.190451735731585,1.0344827586206897
ENSG00000272565,RP11-485G4.2,-156.82699432889223,0.0013499831252109348,145.99618061272218,0.024115755627009645,10.830813716176662,0.022988505747126436
ENSG00000175066,GK5,-102.19852327442123,0.0010124873439082012,27.265082164919285,0.0032154340836012861,74.933441109506163,0.025862068965517241
ENSG00000114127,XRN1,-50.540528218375314,0.028687141410732364,6.8683623821156736,0.020900321543408359,43.672165836259012,0.097701149425287362
ENSG00000175054,ATR,-117.46631429052013,0.0013499831252109348,55.29338758250492,0.0064308681672025723,62.172926708011644,0.025862068965517241
ENSG00000120756,PLS1,-55.424430212937196,0.0084373945325683427,-59.371489783074296,0.0,114.79591999601691,0.080459770114942528
ENSG00000144935,TRPC1,-47.252511546005735,0.0,-9.9193594943022383,0.0,57.171871040311103,0.0028735632183908046
ENSG00000163710,PCOLCE2,-47.252511546005792,0.0,-9.9193594943022951,0.0,57.171871040311395,0.0057471264367816091
ENSG00000243818,RP11-372E1.4,-66.812288093411425,0.0,-14.025394260581775,0.0,80.837682353995874,0.0057471264367816091
ENSG00000188582,PAQR9,96.242581199672472,0.06682416469794128,-121.94255913068493,0.0,25.699977931011613,0.11781609195402298
ENSG00000241570,RP11-372E1.6,40.130086465289139,0.01282483968950388,-56.204185665203916,0.0,16.074099199913967,0.022988505747126436
ENSG00000163714,U2SURP,-417.76963169910886,0.046574417819777253,157.80153963653825,0.17041800643086816,259.96809206258052,0.83620689655172409
ENSG00000268129,RP11-91G21.1,7.8472449283053844,0.019574755315558554,-35.891300568982153,0.0048231511254019296,28.044055640676952,0.045977011494252873
ENSG00000175040,CHST2,78.703357078456676,0.18022274721565981,-123.19704706579134,0.043408360128617367,44.493689987332246,0.38793103448275862
ENSG00000241679,RP11-80H8.4,-5.6948038065509765,0.0013499831252109348,16.863234050837427,0.0016077170418006431,-11.168430244282661,0.0
ENSG00000181804,SLC9A9,-186.04519906408436,0.00067499156260546742,182.72812086288226,0.03215434083601286,3.3170782012037336,0.011494252873563218
ENSG00000181744,C3orf58,3.4965224940377104,0.024637192035099561,-11.123459932501873,0.01607717041800643,7.626937438464072,0.045977011494252873
ENSG00000152952,PLOD2,-137.88752951383123,0.0,-28.945677812217692,0.0,166.83320732604429,0.048850574712643681
ENSG00000114698,PLSCR4,-17.906281154478986,0.016874789065136685,-55.780325939721401,0.0032154340836012861,73.68660709420125,0.083333333333333329
ENSG00000188313,PLSCR1,-526.65144945198756,0.052311846101923729,344.80248225896975,0.30546623794212219,181.8489671930221,0.66379310344827591
ENSG00000153002,CPB1,-10.986655294683862,0.0010124873439082012,-16.722788741520482,0.0,27.709444036203934,0.0086206896551724137
ENSG00000163751,CPA3,-66.833634716159864,0.0,-14.029875394346663,0.0,80.863510110503555,0.0057471264367816091
ENSG00000163754,GYG1,-502.07998501632312,0.0016874789065136687,398.21225524564551,0.18327974276527331,103.86772977070439,0.2442528735632184
ENSG00000071794,HLTF,-190.41815212661012,0.022949713128585892,-40.064983066894428,0.012861736334405145,230.48313519350069,0.31609195402298851
